timestamp,link_id,source_device,destination_device,source_interface,destination_interface,link_utilization,latency_ms,packet_loss,throughput_mbps,qos_priority,reachability,traffic_type,anomaly_flag
187,link_3,host_4,switch_4,interface_5,interface_2,88,25,0.76,373,5,1,video,0
187,link_4,host_5,switch_2,interface_6,interface_5,61,34,1.96,88,1,1,voip,0
187,link_5,host_6,switch_4,interface_7,interface_8,23,30,1.16,-94,2,1,file_transfer,0
187,link_6,host_1,switch_2,interface_8,interface_11,10,16,0.36,-6,3,1,http,0
187,link_7,host_2,switch_4,interface_9,interface_2,33,5,1.56,271,4,1,video,0
187,link_8,host_3,switch_2,interface_10,interface_5,71,7,0.76,483,5,1,voip,0
187,link_9,host_4,switch_4,interface_11,interface_8,89,21,1.96,435,1,1,file_transfer,0
187,link_10,host_5,switch_2,interface_12,interface_11,71,33,1.16,170,2,1,http,0
188,link_1,host_3,switch_1,interface_5,interface_9,48,5,0.64,367,4,1,http,0
188,link_2,host_4,switch_3,interface_6,interface_12,82,11,1.84,499,5,1,video,0
188,link_3,host_5,switch_1,interface_7,interface_3,87,25,1.04,356,1,1,voip,0
188,link_4,host_6,switch_3,interface_8,interface_6,57,34,0.24,68,2,1,file_transfer,0
188,link_5,host_1,switch_1,interface_9,interface_9,21,30,1.44,-97,3,1,http,0
188,link_6,host_2,switch_3,interface_10,interface_12,11,16,0.64,9,4,1,video,0
188,link_7,host_3,switch_1,interface_11,interface_3,36,5,1.84,291,5,1,voip,0
188,link_8,host_4,switch_3,interface_12,interface_6,74,8,1.04,489,1,1,file_transfer,0
188,link_9,host_5,switch_1,interface_1,interface_9,89,21,0.24,421,2,1,http,0
188,link_10,host_6,switch_3,interface_2,interface_12,68,33,1.44,149,3,1,video,0
189,link_1,host_4,switch_2,interface_7,interface_10,52,5,0.92,384,5,1,video,0
189,link_2,host_5,switch_4,interface_8,interface_1,84,12,0.12,498,1,1,voip,0
189,link_3,host_6,switch_2,interface_9,interface_4,85,26,1.32,337,2,1,file_transfer,0
189,link_4,host_1,switch_4,interface_10,interface_7,53,34,0.52,50,3,1,http,0
189,link_5,host_2,switch_2,interface_11,interface_10,18,29,1.72,-99,4,1,video,0
189,link_6,host_3,switch_4,interface_12,interface_1,12,15,0.92,25,5,1,voip,0
189,link_7,host_4,switch_2,interface_1,interface_4,40,5,0.12,311,1,1,file_transfer,0
189,link_8,host_5,switch_4,interface_2,interface_7,77,8,1.32,494,2,1,http,0
189,link_9,host_6,switch_2,interface_3,interface_10,89,22,0.52,406,3,1,video,0
189,link_10,host_1,switch_4,interface_4,interface_1,64,33,1.72,129,4,1,voip,0
190,link_1,host_5,switch_3,interface_9,interface_11,55,5,1.2,400,1,1,voip,0
190,link_2,host_6,switch_1,interface_10,interface_2,86,12,0.4,496,2,1,file_transfer,0
190,link_3,host_1,switch_3,interface_11,interface_5,83,27,1.6,319,3,1,http,0
190,link_4,host_2,switch_1,interface_12,interface_8,49,34,0.8,32,4,1,video,0
190,link_5,host_3,switch_3,interface_1,interface_11,16,28,0.0,-99,5,1,voip,0
190,link_6,host_4,switch_1,interface_2,interface_2,13,14,1.2,43,1,1,file_transfer,0
190,link_7,host_5,switch_3,interface_3,interface_5,44,5,0.4,330,2,1,http,0
190,link_8,host_6,switch_1,interface_4,interface_8,80,9,1.6,497,3,1,video,0
190,link_9,host_1,switch_3,interface_5,interface_11,88,23,0.8,391,4,1,voip,0
190,link_10,host_2,switch_1,interface_6,interface_2,60,34,0.0,108,5,1,file_transfer,0
191,link_1,host_6,switch_4,interface_11,interface_12,59,5,1.48,415,2,1,file_transfer,0
191,link_2,host_1,switch_2,interface_12,interface_3,87,13,0.68,491,3,1,http,0
191,link_3,host_2,switch_4,interface_1,interface_6,81,27,1.88,299,4,1,video,0
191,link_4,host_3,switch_2,interface_2,interface_9,45,34,1.08,15,5,1,voip,0
191,link_5,host_4,switch_4,interface_3,interface_12,14,28,0.28,-98,1,1,file_transfer,0
191,link_6,host_5,switch_2,interface_4,interface_3,15,13,1.48,61,2,1,http,0
191,link_7,host_6,switch_4,interface_5,interface_6,48,5,0.68,349,3,1,video,0
191,link_8,host_1,switch_2,interface_6,interface_9,82,10,1.88,499,4,1,voip,0
191,link_9,host_2,switch_4,interface_7,interface_12,86,24,1.08,374,5,1,file_transfer,0
191,link_10,host_3,switch_2,interface_8,interface_3,56,34,0.28,89,1,0,http,1
192,link_1,host_1,switch_1,interface_1,interface_1,63,5,1.76,429,3,1,http,0
192,link_2,host_2,switch_3,interface_2,interface_4,89,14,0.96,486,4,1,video,0
192,link_3,host_3,switch_1,interface_3,interface_7,78,28,0.16,279,5,1,voip,0
192,link_4,host_4,switch_3,interface_4,interface_10,41,34,1.36,0,1,1,file_transfer,0
192,link_5,host_5,switch_1,interface_5,interface_1,12,27,0.56,-96,2,1,http,0
192,link_6,host_6,switch_3,interface_6,interface_4,17,13,1.76,80,3,1,video,0
192,link_7,host_1,switch_1,interface_7,interface_7,52,5,0.96,367,4,1,voip,0
192,link_8,host_2,switch_3,interface_8,interface_10,85,10,0.16,499,5,1,file_transfer,0
192,link_9,host_3,switch_1,interface_9,interface_1,85,24,1.36,357,1,0,http,1
192,link_10,host_4,switch_3,interface_10,interface_4,52,34,0.56,69,2,1,video,0
193,link_1,host_2,switch_2,interface_3,interface_2,67,5,0.04,442,4,1,video,0
193,link_2,host_3,switch_4,interface_4,interface_5,89,14,1.24,479,5,1,voip,0
193,link_3,host_4,switch_2,interface_5,interface_8,75,29,0.44,259,1,1,file_transfer,0
193,link_4,host_5,switch_4,interface_6,interface_11,37,34,1.64,-15,2,1,http,0
193,link_5,host_6,switch_2,interface_7,interface_2,11,27,0.84,-92,3,1,video,0
193,link_6,host_1,switch_4,interface_8,interface_5,20,12,0.04,100,4,1,voip,0
193,link_7,host_2,switch_2,interface_9,interface_8,56,5,1.24,384,5,1,file_transfer,0
193,link_8,host_3,switch_4,interface_10,interface_11,86,11,0.44,498,1,0,http,1
193,link_9,host_4,switch_2,interface_11,interface_2,83,25,1.64,338,2,1,video,0
193,link_10,host_5,switch_4,interface_12,interface_5,48,34,0.84,51,3,1,voip,0
194,link_1,host_3,switch_3,interface_5,interface_3,70,5,0.32,454,5,1,voip,0
194,link_2,host_4,switch_1,interface_6,interface_6,89,15,1.52,471,1,1,file_transfer,0
194,link_3,host_5,switch_3,interface_7,interface_9,72,29,0.72,238,2,1,http,0
194,link_4,host_6,switch_1,interface_8,interface_12,34,34,1.92,-29,3,1,video,0
194,link_5,host_1,switch_3,interface_9,interface_3,10,26,1.12,-86,4,1,voip,0
194,link_6,host_2,switch_1,interface_10,interface_6,23,11,0.32,120,5,1,file_transfer,0
194,link_7,host_3,switch_3,interface_11,interface_9,60,5,1.52,400,1,0,http,1
194,link_8,host_4,switch_1,interface_12,interface_12,88,11,0.72,496,2,1,video,0
194,link_9,host_5,switch_3,interface_1,interface_3,80,26,1.92,319,3,1,voip,0
194,link_10,host_6,switch_1,interface_2,interface_6,44,34,1.12,33,4,1,file_transfer,0
195,link_1,host_4,switch_4,interface_7,interface_4,74,5,0.6,465,1,1,file_transfer,0
195,link_2,host_5,switch_2,interface_8,interface_7,89,16,1.8,461,2,1,http,0
195,link_3,host_6,switch_4,interface_9,interface_10,68,30,1.0,217,3,1,video,0
195,link_4,host_1,switch_2,interface_10,interface_1,30,34,0.2,-42,4,1,voip,0
195,link_5,host_2,switch_4,interface_11,interface_4,10,25,1.4,-79,5,1,file_transfer,0
195,link_6,host_3,switch_2,interface_12,interface_7,26,11,0.6,140,1,0,http,1
195,link_7,host_4,switch_4,interface_1,interface_10,64,5,1.8,415,2,1,video,0
195,link_8,host_5,switch_2,interface_2,interface_1,89,12,1.0,492,3,1,voip,0
195,link_9,host_6,switch_4,interface_3,interface_4,77,26,0.2,300,4,1,file_transfer,0
195,link_10,host_1,switch_2,interface_4,interface_7,41,34,1.4,16,5,1,http,0
196,link_1,host_5,switch_1,interface_9,interface_5,77,6,0.88,474,2,1,http,0
196,link_2,host_6,switch_3,interface_10,interface_8,89,17,0.08,450,3,1,video,0
196,link_3,host_1,switch_1,interface_11,interface_11,65,30,1.28,196,4,1,voip,0
196,link_4,host_2,switch_3,interface_12,interface_2,27,34,0.48,-54,5,1,file_transfer,0
196,link_5,host_3,switch_1,interface_1,interface_5,10,24,1.68,-71,1,0,http,1
196,link_6,host_4,switch_3,interface_2,interface_8,29,10,0.88,161,2,1,video,0
196,link_7,host_5,switch_1,interface_3,interface_11,68,5,0.08,429,3,1,voip,0
196,link_8,host_6,switch_3,interface_4,interface_2,89,13,1.28,486,4,1,file_transfer,0
196,link_9,host_1,switch_1,interface_5,interface_5,74,27,0.48,280,5,1,http,0
196,link_10,host_2,switch_3,interface_6,interface_8,37,34,1.68,0,1,1,video,0
197,link_1,host_6,switch_2,interface_11,interface_6,80,6,1.16,482,3,1,video,0
197,link_2,host_1,switch_4,interface_12,interface_9,88,17,0.36,438,4,1,voip,0
197,link_3,host_2,switch_2,interface_1,interface_12,61,31,1.56,175,5,1,file_transfer,0
197,link_4,host_3,switch_4,interface_2,interface_3,23,34,0.76,-64,1,0,http,1
197,link_5,host_4,switch_2,interface_3,interface_6,10,24,1.96,-61,2,1,video,0
197,link_6,host_5,switch_4,interface_4,interface_9,33,10,1.16,182,3,1,voip,0
197,link_7,host_6,switch_2,interface_5,interface_12,71,5,0.36,442,4,1,file_transfer,0
197,link_8,host_1,switch_4,interface_6,interface_3,89,13,1.56,479,5,1,http,0
197,link_9,host_2,switch_2,interface_7,interface_6,71,28,0.76,259,1,1,video,0
197,link_10,host_3,switch_4,interface_8,interface_9,33,34,1.96,-14,2,1,voip,0
198,link_1,host_1,switch_3,interface_1,interface_7,82,6,1.44,488,4,1,voip,0
198,link_2,host_2,switch_1,interface_2,interface_10,87,18,0.64,424,5,1,file_transfer,0
198,link_3,host_3,switch_3,interface_3,interface_1,57,31,1.84,154,1,0,http,1
198,link_4,host_4,switch_1,interface_4,interface_4,21,34,1.04,-74,2,1,video,0
198,link_5,host_5,switch_3,interface_5,interface_7,11,23,0.24,-50,3,1,voip,0
198,link_6,host_6,switch_1,interface_6,interface_10,36,9,1.44,203,4,1,file_transfer,0
198,link_7,host_1,switch_3,interface_7,interface_1,74,5,0.64,454,5,1,http,0
198,link_8,host_2,switch_1,interface_8,interface_4,89,14,1.84,471,1,1,video,0
198,link_9,host_3,switch_3,interface_9,interface_7,68,28,1.04,239,2,1,voip,0
198,link_10,host_4,switch_1,interface_10,interface_10,29,34,0.24,-29,3,1,file_transfer,0
199,link_1,host_2,switch_4,interface_3,interface_8,84,7,1.72,493,5,1,file_transfer,0
199,link_2,host_3,switch_2,interface_4,interface_11,85,19,0.92,410,1,0,http,1
199,link_3,host_4,switch_4,interface_5,interface_2,53,32,0.12,133,2,1,video,0
199,link_4,host_5,switch_2,interface_6,interface_5,18,33,1.32,-81,3,1,voip,0
199,link_5,host_6,switch_4,interface_7,interface_8,12,22,0.52,-38,4,1,file_transfer,0
199,link_6,host_1,switch_2,interface_8,interface_11,40,9,1.72,224,5,1,http,0
199,link_7,host_2,switch_4,interface_9,interface_2,77,5,0.92,464,1,1,video,0
199,link_8,host_3,switch_2,interface_10,interface_5,89,15,0.12,461,2,1,voip,0
199,link_9,host_4,switch_4,interface_11,interface_8,64,29,1.32,218,3,1,file_transfer,0
199,link_10,host_5,switch_2,interface_12,interface_11,26,34,0.52,-42,4,1,http,0
